"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3,689874170E-1	-4,881358147E-1	8,877371788E0	1,177268744E0	8,968387153E0
3,701834580E-1	-4,881358147E-1	8,841479301E0	1,186840057E0	8,934126825E0
3,713795000E-1	-4,785645306E-1	8,805587769E0	1,201196909E0	8,900015392E0
3,725755420E-1	-4,689932466E-1	8,774480820E0	1,215553880E0	8,870684278E0
3,737715830E-1	-4,546363056E-1	8,750552177E0	1,217946768E0	8,846595498E0
3,749675730E-1	-4,354937077E-1	8,726624489E0	1,215553880E0	8,821632557E0
3,761636150E-1	-4,211367965E-1	8,695517540E0	1,205982566E0	8,788843806E0
3,773596560E-1	-4,163511395E-1	8,654839516E0	1,201196909E0	8,747712234E0
3,785556980E-1	-4,115654826E-1	8,628518105E0	1,201196909E0	8,721443965E0
3,797517400E-1	-3,996013701E-1	8,611768723E0	1,196411371E0	8,703656815E0
3,809477810E-1	-3,804588020E-1	8,585447311E0	1,189232826E0	8,675766776E0
3,821437710E-1	-3,637090325E-1	8,556734085E0	1,177268744E0	8,644995324E0
3,833398130E-1	-3,613162339E-1	8,530412674E0	1,165304661E0	8,617216764E0
3,845358540E-1	-3,661018610E-1	8,511270523E0	1,143769264E0	8,595578202E0
3,857318960E-1	-3,684946895E-1	8,484949112E0	1,115055323E0	8,565833184E0
3,869279380E-1	-3,661018610E-1	8,451449394E0	1,083948612E0	8,528538681E0
3,881239270E-1	-3,589234054E-1	8,432307243E0	1,050449133E0	8,505061719E0
3,893199690E-1	-3,469592929E-1	8,422736168E0	1,016949654E0	8,490998287E0
3,905160100E-1	-3,469592929E-1	8,417949677E0	9,858429432E-1	8,482578842E0
3,917120520E-1	-3,517449200E-1	8,408378601E0	9,571290612E-1	8,469985314E0
3,929080940E-1	-3,613162339E-1	8,394021988E0	9,355936646E-1	8,453726401E0
3,941040830E-1	-3,684946895E-1	8,401200294E0	9,164510965E-1	8,459068349E0
3,953001250E-1	-3,661018610E-1	8,422736168E0	8,877372146E-1	8,477298655E0
3,964961670E-1	-3,708875179E-1	8,441878319E0	8,518448472E-1	8,492850331E0
3,976922080E-1	-3,900300860E-1	8,456234932E0	8,255237937E-1	8,505381957E0
