"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.836919280E-1	9.355936646E-1	1.818545163E-1	9.817750931E0	9.863905915E0
2.848878660E-1	9.355936646E-1	1.722832322E-1	9.839286804E0	9.885169793E0
2.860838550E-1	9.379864931E-1	1.722832322E-1	9.858428955E0	9.904449588E0
2.872798450E-1	9.355936646E-1	1.674975902E-1	9.870393753E0	9.916050816E0
2.884757820E-1	9.164510965E-1	1.531406492E-1	9.882357597E0	9.925942089E0
2.896717720E-1	8.925228715E-1	1.507478207E-1	9.891928673E0	9.933256004E0
2.908677620E-1	8.949156404E-1	1.555334777E-1	9.901499748E0	9.943076080E0
2.920636990E-1	8.925228715E-1	1.435693651E-1	9.901499748E0	9.942681052E0
2.932596890E-1	8.781659007E-1	1.435693651E-1	9.891928673E0	9.931869934E0
2.944556260E-1	8.662018180E-1	1.555334777E-1	9.894321442E0	9.933382759E0
2.956516160E-1	8.662018180E-1	1.555334777E-1	9.903892517E0	9.942916234E0
2.968476050E-1	8.590233326E-1	1.435693651E-1	9.913464546E0	9.951648736E0
2.980435430E-1	8.470591903E-1	1.316052526E-1	9.930213928E0	9.967144921E0
2.992395320E-1	8.470591903E-1	1.292124242E-1	9.946963310E0	9.983801091E0
3.004355220E-1	8.542376757E-1	1.387837082E-1	9.951749802E0	9.989309638E0
3.016314590E-1	8.590233326E-1	1.531406492E-1	9.963713646E0	1.000184797E1
3.028274490E-1	8.709874153E-1	1.627119333E-1	9.982855797E0	1.002210078E1
3.040234390E-1	8.829515576E-1	1.674975902E-1	1.000439167E1	1.004467578E1
3.052193760E-1	8.949156404E-1	1.627119333E-1	1.002592659E1	1.006710252E1
3.064153660E-1	9.068797827E-1	1.627119333E-1	1.004506969E1	1.008723606E1
3.076113030E-1	9.020941257E-1	1.698904037E-1	1.005703354E1	1.009883955E1
3.088072930E-1	9.020941257E-1	1.698904037E-1	1.006899738E1	1.011075392E1
3.100032820E-1	9.188438654E-1	1.627119333E-1	1.007617569E1	1.011929176E1
3.111992200E-1	9.451649189E-1	1.555334777E-1	1.007856941E1	1.012398582E1
3.123952090E-1	9.571290612E-1	1.507478207E-1	1.007617569E1	1.012265467E1
3.135911990E-1	9.427721500E-1	1.483550072E-1	1.006421185E1	1.010936143E1
3.147871370E-1	9.284151793E-1	1.531406492E-1	1.005703354E1	1.010095691E1
3.159831260E-1	9.164510965E-1	1.674975902E-1	1.005224800E1	1.009532703E1
3.171790640E-1	8.925228715E-1	1.842473447E-1	1.003310490E1	1.007441006E1
3.183750530E-1	8.662018180E-1	1.962114573E-1	1.000678444E1	1.004612061E1
3.195710430E-1	8.494520187E-1	2.129612118E-1	9.982855797E0	1.002119409E1
3.207669800E-1	8.279166222E-1	2.368894368E-1	9.963713646E0	1.000085757E1
3.219629700E-1	8.135597110E-1	2.488535494E-1	9.942177773E0	9.978512231E0
