"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3,852703390E-1	1,483550072E-1	-4,307080805E-2	9,757930756E0	9,759153495E0
3,864663810E-1	1,483550072E-1	-3,828516230E-2	9,750752449E0	9,751956126E0
3,876624230E-1	1,603191197E-1	-3,828516230E-2	9,736394882E0	9,737789959E0
3,888584640E-1	1,603191197E-1	-5,024927482E-2	9,738788605E0	9,740237713E0
3,900545060E-1	1,603191197E-1	-6,460621208E-2	9,743574142E0	9,745107144E0
3,912505480E-1	1,603191197E-1	-7,417750359E-2	9,757930756E0	9,759529556E0
3,924465890E-1	1,531406492E-1	-7,896314561E-2	9,777072906E0	9,778590995E0
3,936426310E-1	1,459621787E-1	-7,896314561E-2	9,789037704E0	9,790444286E0
3,948386730E-1	1,411765367E-1	-8,135596663E-2	9,805787086E0	9,807140765E0
3,960347140E-1	1,268195957E-1	-9,571290761E-2	9,834501266E0	9,835784632E0
3,972307560E-1	1,100698411E-1	-1,052841991E-1	9,858428955E0	9,859605550E0
3,984267980E-1	8,853443712E-2	-1,028913707E-1	9,870393753E0	9,871327055E0
3,996228390E-1	6,699903309E-2	-9,571290761E-2	9,884750366E0	9,885440791E0
4,008188810E-1	6,221338734E-2	-8,374879509E-2	9,903892517E0	9,904442001E0
4,020149230E-1	6,460621208E-2	-7,178468257E-2	9,923035622E0	9,923505578E0
4,032109640E-1	6,221338734E-2	-7,178468257E-2	9,927821159E0	9,928275606E0
4,044070060E-1	5,982056633E-2	-6,460621208E-2	9,923035622E0	9,923426244E0
