"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3,105874500E-1	-1,076770201E-1	1,003071213E1	1,497906923E0	1,014250981E1
3,117833870E-1	-9,092725813E-2	1,001396275E1	1,505085468E0	1,012684551E1
3,129793770E-1	-8,853443712E-2	9,997213364E0	1,517049551E0	1,011204988E1
3,141753140E-1	-9,332008660E-2	9,997213364E0	1,538584948E0	1,011534613E1
3,153713040E-1	-8,853443712E-2	9,994820595E0	1,567298889E0	1,011734663E1
3,165672940E-1	-8,135596663E-2	9,980463028E0	1,598405480E0	1,010797512E1
3,177632310E-1	-6,699903309E-2	9,966106415E0	1,622333765E0	1,009751122E1
3,189592210E-1	-4,307080805E-2	9,942177773E0	1,634297848E0	1,007569766E1
3,201551580E-1	-3,828516230E-2	9,920642853E0	1,648654819E0	1,005677300E1
3,213511480E-1	-3,828516230E-2	9,908679008E0	1,667797327E0	1,004813084E1
3,225470850E-1	-1,435693540E-2	9,899106979E0	1,689332843E0	1,004222936E1
3,237430750E-1	-4,785645287E-3	9,887143135E0	1,720439434E0	1,003571294E1
3,249390120E-1	-9,571290575E-3	9,877572060E0	1,746760488E0	1,003083713E1
3,261350020E-1	-7,178467698E-3	9,870393753E0	1,756331801E0	1,002543893E1
3,273309920E-1	9,571290575E-3	9,875179291E0	1,751546144E0	1,002931561E1
3,285269290E-1	2,392822690E-2	9,891928673E0	1,756331801E0	1,004666745E1
3,297229190E-1	2,632104978E-2	9,891928673E0	1,761117458E0	1,004751115E1
3,309188560E-1	3,349951655E-2	9,884750366E0	1,758724689E0	1,004004604E1
3,321148460E-1	4,546362907E-2	9,875179291E0	1,758724689E0	1,003067024E1
3,333107830E-1	6,221338734E-2	9,868000984E0	1,763510346E0	1,002453404E1
3,345067730E-1	6,460621208E-2	9,870393753E0	1,758724689E0	1,002606400E1
3,357027620E-1	6,699903309E-2	9,879964828E0	1,744367719E0	1,003299619E1
3,368987000E-1	6,460621208E-2	9,899106979E0	1,739582062E0	1,005100188E1
3,380946890E-1	5,503492057E-2	9,923035622E0	1,732403636E0	1,007327589E1
3,392906270E-1	5,024927482E-2	9,930213928E0	1,720439434E0	1,007827294E1
3,404866170E-1	3,828516230E-2	9,930213928E0	1,708475351E0	1,007618491E1
3,416825540E-1	2,392822690E-2	9,927821159E0	1,698904037E0	1,007216364E1
3,428785440E-1	1,674975827E-2	9,920642853E0	1,691725612E0	1,006386460E1
3,440744810E-1	7,178467698E-3	9,915857315E0	1,682154298E0	1,005753056E1
3,452704710E-1	-4,785645287E-3	9,918250084E0	1,670190215E0	1,005789456E1
3,464664600E-1	-1,435693540E-2	9,918250084E0	1,658226132E0	1,005592386E1
3,476623980E-1	-1,196411345E-2	9,903892517E0	1,636690736E0	1,003822627E1
3,488583870E-1	-4,785645287E-3	9,879964828E0	1,607976794E0	1,000996090E1
3,500543250E-1	-7,178467698E-3	9,863214493E0	1,581655741E0	9,989228526E0
3,512503140E-1	-7,178467698E-3	9,853643417E0	1,567298889E0	9,977513014E0
